v2	I(R2)
1.410000000000001e+000	1.230907e-002
1.420000000000001e+000	1.238826e-002
1.430000000000001e+000	1.246645e-002
1.440000000000001e+000	1.254354e-002
1.450000000000001e+000	1.261941e-002
1.460000000000001e+000	1.269393e-002
1.470000000000001e+000	1.276693e-002
1.480000000000001e+000	1.283824e-002
1.490000000000001e+000	1.290764e-002
1.500000000000001e+000	1.297491e-002
1.510000000000001e+000	1.303976e-002
1.520000000000001e+000	1.310191e-002
1.530000000000001e+000	1.316100e-002
1.540000000000001e+000	1.321668e-002
1.550000000000001e+000	1.326856e-002
1.560000000000001e+000	1.331627e-002
1.570000000000001e+000	1.335944e-002
1.580000000000001e+000	1.339783e-002
1.590000000000001e+000	1.343128e-002
1.600000000000001e+000	1.345981e-002
1.610000000000001e+000	1.348364e-002
1.620000000000001e+000	1.350317e-002
1.630000000000001e+000	1.351893e-002
1.640000000000001e+000	1.353150e-002
1.650000000000001e+000	1.354150e-002
1.660000000000001e+000	1.354947e-002
1.670000000000001e+000	1.355589e-002
1.680000000000001e+000	1.356116e-002
1.690000000000001e+000	1.356557e-002
1.700000000000001e+000	1.356935e-002
1.710000000000001e+000	1.357267e-002
1.720000000000001e+000	1.357567e-002
1.730000000000001e+000	1.357843e-002
1.740000000000001e+000	1.358103e-002
1.750000000000001e+000	1.358351e-002
1.760000000000001e+000	1.358590e-002
1.770000000000001e+000	1.358822e-002
1.780000000000001e+000	1.359051e-002
1.790000000000001e+000	1.359276e-002
1.800000000000001e+000	1.359499e-002
1.810000000000001e+000	1.359720e-002
1.820000000000001e+000	1.359940e-002
1.830000000000001e+000	1.360159e-002
1.840000000000001e+000	1.360378e-002
1.850000000000001e+000	1.360596e-002
1.860000000000001e+000	1.360814e-002
1.870000000000001e+000	1.361032e-002
1.880000000000001e+000	1.361249e-002
1.890000000000002e+000	1.361467e-002
1.900000000000002e+000	1.361684e-002
1.910000000000002e+000	1.361901e-002
1.920000000000002e+000	1.362118e-002
1.930000000000002e+000	1.362335e-002
1.940000000000002e+000	1.362553e-002
1.950000000000002e+000	1.362770e-002
1.960000000000002e+000	1.362987e-002
1.970000000000002e+000	1.363204e-002
1.980000000000002e+000	1.363421e-002
1.990000000000002e+000	1.363638e-002
2.000000000000001e+000	1.363855e-002
2.010000000000001e+000	1.364072e-002
2.020000000000001e+000	1.364289e-002
2.030000000000001e+000	1.364507e-002
2.040000000000001e+000	1.364724e-002
2.050000000000000e+000	1.364941e-002
2.060000000000000e+000	1.365158e-002
2.070000000000000e+000	1.365375e-002
2.080000000000000e+000	1.365592e-002
2.089999999999999e+000	1.365809e-002
2.099999999999999e+000	1.366026e-002
2.109999999999999e+000	1.366243e-002
2.119999999999999e+000	1.366460e-002
2.129999999999999e+000	1.366677e-002
2.139999999999998e+000	1.366894e-002
2.149999999999998e+000	1.367112e-002
2.159999999999998e+000	1.367329e-002
2.169999999999998e+000	1.367546e-002
2.179999999999998e+000	1.367763e-002
2.189999999999997e+000	1.367980e-002
2.199999999999997e+000	1.368197e-002
2.209999999999997e+000	1.368414e-002
2.219999999999997e+000	1.368631e-002
2.229999999999996e+000	1.368848e-002
2.239999999999996e+000	1.369065e-002
2.249999999999996e+000	1.369282e-002
2.259999999999996e+000	1.369499e-002
2.269999999999996e+000	1.369716e-002
2.279999999999995e+000	1.369933e-002
2.289999999999995e+000	1.370151e-002
2.299999999999995e+000	1.370368e-002
2.309999999999995e+000	1.370585e-002
2.319999999999995e+000	1.370802e-002
2.329999999999994e+000	1.371019e-002
2.339999999999994e+000	1.371236e-002
2.349999999999994e+000	1.371453e-002
2.359999999999994e+000	1.371670e-002
2.369999999999993e+000	1.371887e-002
2.379999999999993e+000	1.372104e-002
2.389999999999993e+000	1.372321e-002
2.399999999999993e+000	1.372538e-002
2.409999999999993e+000	1.372755e-002
2.419999999999992e+000	1.372973e-002
2.429999999999992e+000	1.373190e-002
2.439999999999992e+000	1.373407e-002
2.449999999999992e+000	1.373624e-002
2.459999999999992e+000	1.373841e-002
2.469999999999991e+000	1.374058e-002
2.479999999999991e+000	1.374275e-002
2.489999999999991e+000	1.374492e-002
2.499999999999991e+000	1.374709e-002
2.509999999999991e+000	1.374926e-002
2.519999999999990e+000	1.375143e-002
2.529999999999990e+000	1.375360e-002
2.539999999999990e+000	1.375577e-002
2.549999999999990e+000	1.375795e-002
2.559999999999989e+000	1.376012e-002
2.569999999999989e+000	1.376229e-002
2.579999999999989e+000	1.376446e-002
2.589999999999989e+000	1.376663e-002
2.599999999999989e+000	1.376880e-002
2.609999999999988e+000	1.377097e-002
2.619999999999988e+000	1.377314e-002
2.629999999999988e+000	1.377531e-002
2.639999999999988e+000	1.377748e-002
2.649999999999988e+000	1.377965e-002
2.659999999999987e+000	1.378182e-002
2.669999999999987e+000	1.378399e-002
2.679999999999987e+000	1.378616e-002
2.689999999999987e+000	1.378834e-002
2.699999999999986e+000	1.379051e-002
2.709999999999986e+000	1.379268e-002
2.719999999999986e+000	1.379485e-002
2.729999999999986e+000	1.379702e-002
2.739999999999986e+000	1.379919e-002
2.749999999999985e+000	1.380136e-002
2.759999999999985e+000	1.380353e-002
2.769999999999985e+000	1.380570e-002
2.779999999999985e+000	1.380787e-002
2.789999999999985e+000	1.381004e-002
2.799999999999984e+000	1.381221e-002
2.809999999999984e+000	1.381438e-002
2.819999999999984e+000	1.381655e-002
2.829999999999984e+000	1.381873e-002
2.839999999999983e+000	1.382090e-002
2.849999999999983e+000	1.382307e-002
2.859999999999983e+000	1.382524e-002
2.869999999999983e+000	1.382741e-002
2.879999999999983e+000	1.382958e-002
2.889999999999982e+000	1.383175e-002
2.899999999999982e+000	1.383392e-002
2.909999999999982e+000	1.383609e-002
2.919999999999982e+000	1.383826e-002
2.929999999999982e+000	1.384043e-002
2.939999999999981e+000	1.384260e-002
2.949999999999981e+000	1.384477e-002
2.959999999999981e+000	1.384694e-002
2.969999999999981e+000	1.384911e-002
2.979999999999980e+000	1.385129e-002
2.989999999999980e+000	1.385346e-002
2.999999999999980e+000	1.385563e-002
3.009999999999980e+000	1.385780e-002
3.019999999999980e+000	1.385997e-002
3.029999999999979e+000	1.386214e-002
3.039999999999979e+000	1.386431e-002
3.049999999999979e+000	1.386648e-002
3.059999999999979e+000	1.386865e-002
3.069999999999979e+000	1.387082e-002
3.079999999999978e+000	1.387299e-002
3.089999999999978e+000	1.387516e-002
3.099999999999978e+000	1.387733e-002
3.109999999999978e+000	1.387950e-002
3.119999999999978e+000	1.388167e-002
3.129999999999977e+000	1.388385e-002
3.139999999999977e+000	1.388602e-002
3.149999999999977e+000	1.388819e-002
3.159999999999977e+000	1.389036e-002
3.169999999999976e+000	1.389253e-002
3.179999999999976e+000	1.389470e-002
3.189999999999976e+000	1.389687e-002
3.199999999999976e+000	1.389904e-002
3.209999999999976e+000	1.390121e-002
3.219999999999975e+000	1.390338e-002
3.229999999999975e+000	1.390555e-002
3.239999999999975e+000	1.390772e-002
3.249999999999975e+000	1.390989e-002
3.259999999999975e+000	1.391206e-002
3.269999999999974e+000	1.391424e-002
3.279999999999974e+000	1.391641e-002
3.289999999999974e+000	1.391858e-002
3.299999999999974e+000	1.392075e-002
3.309999999999973e+000	1.392292e-002
3.319999999999973e+000	1.392509e-002
3.329999999999973e+000	1.392726e-002
3.339999999999973e+000	1.392943e-002
3.349999999999973e+000	1.393160e-002
3.359999999999972e+000	1.393377e-002
3.369999999999972e+000	1.393594e-002
3.379999999999972e+000	1.393811e-002
3.389999999999972e+000	1.394028e-002
3.399999999999972e+000	1.394245e-002
3.409999999999971e+000	1.394462e-002
3.419999999999971e+000	1.394680e-002
3.429999999999971e+000	1.394897e-002
3.439999999999971e+000	1.395114e-002
3.449999999999970e+000	1.395331e-002
3.459999999999970e+000	1.395548e-002
3.469999999999970e+000	1.395765e-002
3.479999999999970e+000	1.395982e-002
3.489999999999970e+000	1.396199e-002
3.499999999999969e+000	1.396416e-002
3.509999999999969e+000	1.396633e-002
3.519999999999969e+000	1.396850e-002
3.529999999999969e+000	1.397067e-002
3.539999999999969e+000	1.397284e-002
3.549999999999968e+000	1.397501e-002
3.559999999999968e+000	1.397718e-002
3.569999999999968e+000	1.397936e-002
3.579999999999968e+000	1.398153e-002
3.589999999999967e+000	1.398370e-002
3.599999999999967e+000	1.398587e-002
3.609999999999967e+000	1.398804e-002
3.619999999999967e+000	1.399021e-002
3.629999999999967e+000	1.399238e-002
3.639999999999966e+000	1.399455e-002
3.649999999999966e+000	1.399672e-002
3.659999999999966e+000	1.399889e-002
3.669999999999966e+000	1.400106e-002
3.679999999999966e+000	1.400323e-002
3.689999999999965e+000	1.400540e-002
3.699999999999965e+000	1.400757e-002
3.709999999999965e+000	1.400974e-002
3.719999999999965e+000	1.401192e-002
3.729999999999965e+000	1.401409e-002
3.739999999999964e+000	1.401626e-002
3.749999999999964e+000	1.401843e-002
3.759999999999964e+000	1.402060e-002
3.769999999999964e+000	1.402277e-002
3.779999999999963e+000	1.402494e-002
3.789999999999963e+000	1.402711e-002
3.799999999999963e+000	1.402928e-002
3.809999999999963e+000	1.403145e-002
3.819999999999963e+000	1.403362e-002
3.829999999999962e+000	1.403579e-002
3.839999999999962e+000	1.403796e-002
3.849999999999962e+000	1.404013e-002
3.859999999999962e+000	1.404230e-002
3.869999999999962e+000	1.404448e-002
3.879999999999961e+000	1.404665e-002
3.889999999999961e+000	1.404882e-002
3.899999999999961e+000	1.405099e-002
3.909999999999961e+000	1.405316e-002
3.919999999999960e+000	1.405533e-002
3.929999999999960e+000	1.405750e-002
3.939999999999960e+000	1.405967e-002
3.949999999999960e+000	1.406184e-002
3.959999999999960e+000	1.406401e-002
3.969999999999959e+000	1.406618e-002
3.979999999999959e+000	1.406835e-002
3.989999999999959e+000	1.407052e-002
3.999999999999959e+000	1.407269e-002
4.009999999999959e+000	1.407486e-002
4.019999999999959e+000	1.407703e-002
4.029999999999959e+000	1.407921e-002
4.039999999999958e+000	1.408138e-002
4.049999999999958e+000	1.408355e-002
4.059999999999958e+000	1.408572e-002
4.069999999999958e+000	1.408789e-002
4.079999999999957e+000	1.409006e-002
4.089999999999957e+000	1.409223e-002
4.099999999999957e+000	1.409440e-002
4.109999999999957e+000	1.409657e-002
4.119999999999957e+000	1.409874e-002
4.129999999999956e+000	1.410091e-002
4.139999999999956e+000	1.410308e-002
4.149999999999956e+000	1.410525e-002
4.159999999999956e+000	1.410742e-002
4.169999999999956e+000	1.410959e-002
4.179999999999955e+000	1.411176e-002
4.189999999999955e+000	1.411394e-002
4.199999999999955e+000	1.411611e-002
4.209999999999955e+000	1.411828e-002
4.219999999999955e+000	1.412045e-002
4.229999999999954e+000	1.412262e-002
4.239999999999954e+000	1.412479e-002
4.249999999999954e+000	1.412696e-002
4.259999999999954e+000	1.412913e-002
4.269999999999953e+000	1.413130e-002
4.279999999999953e+000	1.413347e-002
4.289999999999953e+000	1.413564e-002
4.299999999999953e+000	1.413781e-002
4.309999999999953e+000	1.413998e-002
4.319999999999952e+000	1.414215e-002
4.329999999999952e+000	1.414432e-002
4.339999999999952e+000	1.414649e-002
4.349999999999952e+000	1.414867e-002
4.359999999999952e+000	1.415084e-002
4.369999999999951e+000	1.415301e-002
4.379999999999951e+000	1.415518e-002
4.389999999999951e+000	1.415735e-002
4.399999999999951e+000	1.415952e-002
4.409999999999950e+000	1.416169e-002
4.419999999999950e+000	1.416386e-002
4.429999999999950e+000	1.416603e-002
4.439999999999950e+000	1.416820e-002
4.449999999999950e+000	1.417037e-002
4.459999999999949e+000	1.417254e-002
4.469999999999949e+000	1.417471e-002
4.479999999999949e+000	1.417688e-002
4.489999999999949e+000	1.417905e-002
4.499999999999949e+000	1.418122e-002
4.509999999999948e+000	1.418339e-002
4.519999999999948e+000	1.418557e-002
4.529999999999948e+000	1.418774e-002
4.539999999999948e+000	1.418991e-002
4.549999999999947e+000	1.419208e-002
4.559999999999947e+000	1.419425e-002
4.569999999999947e+000	1.419642e-002
4.579999999999947e+000	1.419859e-002
4.589999999999947e+000	1.420076e-002
4.599999999999946e+000	1.420293e-002
4.609999999999946e+000	1.420510e-002
4.619999999999946e+000	1.420727e-002
4.629999999999946e+000	1.420944e-002
4.639999999999946e+000	1.421161e-002
4.649999999999945e+000	1.421378e-002
4.659999999999945e+000	1.421595e-002
4.669999999999945e+000	1.421812e-002
4.679999999999945e+000	1.422029e-002
4.689999999999944e+000	1.422247e-002
4.699999999999944e+000	1.422464e-002
4.709999999999944e+000	1.422681e-002
4.719999999999944e+000	1.422898e-002
4.729999999999944e+000	1.423115e-002
4.739999999999943e+000	1.423332e-002
4.749999999999943e+000	1.423549e-002
4.759999999999943e+000	1.423766e-002
4.769999999999943e+000	1.423983e-002
4.779999999999943e+000	1.424200e-002
4.789999999999942e+000	1.424417e-002
4.799999999999942e+000	1.424634e-002
4.809999999999942e+000	1.424851e-002
4.819999999999942e+000	1.425068e-002
4.829999999999942e+000	1.425285e-002
4.839999999999941e+000	1.425502e-002
4.849999999999941e+000	1.425719e-002
4.859999999999941e+000	1.425936e-002
4.869999999999941e+000	1.426154e-002
4.879999999999940e+000	1.426371e-002
4.889999999999940e+000	1.426588e-002
4.899999999999940e+000	1.426805e-002
4.909999999999940e+000	1.427022e-002
4.919999999999940e+000	1.427239e-002
4.929999999999939e+000	1.427456e-002
4.939999999999939e+000	1.427673e-002
4.949999999999939e+000	1.427890e-002
4.959999999999939e+000	1.428107e-002
4.969999999999939e+000	1.428324e-002
4.979999999999938e+000	1.428541e-002
4.989999999999938e+000	1.428758e-002
4.999999999999938e+000	1.428975e-002
5.009999999999938e+000	1.429192e-002
5.019999999999937e+000	1.429409e-002
5.029999999999937e+000	1.429626e-002
5.039999999999937e+000	1.429844e-002
5.049999999999937e+000	1.430061e-002
5.059999999999937e+000	1.430278e-002
5.069999999999936e+000	1.430495e-002
5.079999999999936e+000	1.430712e-002
5.089999999999936e+000	1.430929e-002
5.099999999999936e+000	1.431146e-002
5.109999999999936e+000	1.431363e-002
5.119999999999935e+000	1.431580e-002
5.129999999999935e+000	1.431797e-002
5.139999999999935e+000	1.432014e-002
5.149999999999935e+000	1.432231e-002
5.159999999999934e+000	1.432448e-002
5.169999999999934e+000	1.432665e-002
5.179999999999934e+000	1.432882e-002
5.189999999999934e+000	1.433099e-002
5.199999999999934e+000	1.433316e-002
5.209999999999933e+000	1.433533e-002
5.219999999999933e+000	1.433751e-002
5.229999999999933e+000	1.433968e-002
5.239999999999933e+000	1.434185e-002
5.249999999999933e+000	1.434402e-002
5.259999999999932e+000	1.434619e-002
5.269999999999932e+000	1.434836e-002
5.279999999999932e+000	1.435053e-002
5.289999999999932e+000	1.435270e-002
5.299999999999931e+000	1.435487e-002
5.309999999999931e+000	1.435704e-002
5.319999999999931e+000	1.435921e-002
5.329999999999931e+000	1.436138e-002
5.339999999999931e+000	1.436355e-002
5.349999999999930e+000	1.436572e-002
5.359999999999930e+000	1.436789e-002
5.369999999999930e+000	1.437006e-002
5.379999999999930e+000	1.437223e-002
5.389999999999930e+000	1.437440e-002
5.399999999999929e+000	1.437657e-002
5.409999999999929e+000	1.437875e-002
5.419999999999929e+000	1.438092e-002
5.429999999999929e+000	1.438309e-002
5.439999999999928e+000	1.438526e-002
5.449999999999928e+000	1.438743e-002
5.459999999999928e+000	1.438960e-002
5.469999999999928e+000	1.439177e-002
5.479999999999928e+000	1.439394e-002
5.489999999999927e+000	1.439611e-002
5.499999999999927e+000	1.439828e-002
5.509999999999927e+000	1.440045e-002
5.519999999999927e+000	1.440262e-002
5.529999999999927e+000	1.440479e-002
5.539999999999926e+000	1.440696e-002
5.549999999999926e+000	1.440913e-002
5.559999999999926e+000	1.441130e-002
5.569999999999926e+000	1.441347e-002
5.579999999999926e+000	1.441564e-002
5.589999999999925e+000	1.441781e-002
5.599999999999925e+000	1.441999e-002
5.609999999999925e+000	1.442215e-002
5.619999999999925e+000	1.442433e-002
5.629999999999924e+000	1.442650e-002
5.639999999999924e+000	1.442867e-002
5.649999999999924e+000	1.443084e-002
5.659999999999924e+000	1.443301e-002
5.669999999999924e+000	1.443518e-002
5.679999999999923e+000	1.443735e-002
5.689999999999923e+000	1.443952e-002
5.699999999999923e+000	1.444169e-002
5.709999999999923e+000	1.444386e-002
5.719999999999923e+000	1.444603e-002
5.729999999999922e+000	1.444820e-002
5.739999999999922e+000	1.445037e-002
5.749999999999922e+000	1.445254e-002
5.759999999999922e+000	1.445471e-002
5.769999999999921e+000	1.445688e-002
5.779999999999921e+000	1.445905e-002
5.789999999999921e+000	1.446122e-002
5.799999999999921e+000	1.446339e-002
5.809999999999921e+000	1.446556e-002
5.819999999999920e+000	1.446774e-002
5.829999999999920e+000	1.446991e-002
5.839999999999920e+000	1.447208e-002
5.849999999999920e+000	1.447425e-002
5.859999999999920e+000	1.447642e-002
5.869999999999919e+000	1.447859e-002
5.879999999999919e+000	1.448076e-002
5.889999999999919e+000	1.448293e-002
5.899999999999919e+000	1.448510e-002
5.909999999999918e+000	1.448727e-002
5.919999999999918e+000	1.448944e-002
5.929999999999918e+000	1.449161e-002
5.939999999999918e+000	1.449378e-002
5.949999999999918e+000	1.449595e-002
5.959999999999917e+000	1.449812e-002
5.969999999999917e+000	1.450029e-002
5.979999999999917e+000	1.450246e-002
5.989999999999917e+000	1.450463e-002
5.999999999999917e+000	1.450680e-002
6.009999999999916e+000	1.450897e-002
6.019999999999916e+000	1.451115e-002
6.029999999999916e+000	1.451332e-002
6.039999999999916e+000	1.451549e-002
6.049999999999915e+000	1.451766e-002
6.059999999999915e+000	1.451983e-002
6.069999999999915e+000	1.452200e-002
6.079999999999915e+000	1.452417e-002
6.089999999999915e+000	1.452634e-002
6.099999999999914e+000	1.452851e-002
6.109999999999914e+000	1.453068e-002
6.119999999999914e+000	1.453285e-002
6.129999999999914e+000	1.453502e-002
6.139999999999914e+000	1.453719e-002
6.149999999999913e+000	1.453936e-002
6.159999999999913e+000	1.454153e-002
6.169999999999913e+000	1.454370e-002
6.179999999999913e+000	1.454587e-002
6.189999999999913e+000	1.454804e-002
6.199999999999912e+000	1.455021e-002
6.209999999999912e+000	1.455238e-002
6.219999999999912e+000	1.455455e-002
6.229999999999912e+000	1.455673e-002
6.239999999999911e+000	1.455890e-002
6.249999999999911e+000	1.456107e-002
6.259999999999911e+000	1.456324e-002
6.269999999999911e+000	1.456541e-002
6.279999999999911e+000	1.456758e-002
6.289999999999910e+000	1.456975e-002
6.299999999999910e+000	1.457192e-002
6.309999999999910e+000	1.457409e-002
6.319999999999910e+000	1.457626e-002
6.329999999999910e+000	1.457843e-002
6.339999999999909e+000	1.458060e-002
6.349999999999909e+000	1.458277e-002
6.359999999999909e+000	1.458494e-002
6.369999999999909e+000	1.458711e-002
6.379999999999908e+000	1.458928e-002
6.389999999999908e+000	1.459145e-002
6.399999999999908e+000	1.459362e-002
6.409999999999908e+000	1.459579e-002
6.419999999999908e+000	1.459796e-002
6.429999999999907e+000	1.460013e-002
6.439999999999907e+000	1.460230e-002
6.449999999999907e+000	1.460448e-002
6.459999999999907e+000	1.460665e-002
6.469999999999907e+000	1.460882e-002
6.479999999999906e+000	1.461099e-002
6.489999999999906e+000	1.461316e-002
6.499999999999906e+000	1.461533e-002
6.509999999999906e+000	1.461750e-002
6.519999999999905e+000	1.461967e-002
6.529999999999905e+000	1.462184e-002
6.539999999999905e+000	1.462401e-002
6.549999999999905e+000	1.462618e-002
6.559999999999905e+000	1.462835e-002
6.569999999999904e+000	1.463052e-002
6.579999999999904e+000	1.463269e-002
6.589999999999904e+000	1.463486e-002
6.599999999999904e+000	1.463703e-002
6.609999999999904e+000	1.463920e-002
6.619999999999903e+000	1.464137e-002
6.629999999999903e+000	1.464354e-002
6.639999999999903e+000	1.464571e-002
6.649999999999903e+000	1.464788e-002
6.659999999999902e+000	1.465005e-002
6.669999999999902e+000	1.465223e-002
6.679999999999902e+000	1.465440e-002
6.689999999999902e+000	1.465657e-002
6.699999999999902e+000	1.465874e-002
6.709999999999901e+000	1.466091e-002
6.719999999999901e+000	1.466308e-002
6.729999999999901e+000	1.466525e-002
6.739999999999901e+000	1.466742e-002
6.749999999999901e+000	1.466959e-002
6.759999999999900e+000	1.467176e-002
6.769999999999900e+000	1.467393e-002
6.779999999999900e+000	1.467610e-002
6.789999999999900e+000	1.467827e-002
6.799999999999900e+000	1.468044e-002
6.809999999999899e+000	1.468261e-002
6.819999999999899e+000	1.468478e-002
6.829999999999899e+000	1.468695e-002
6.839999999999899e+000	1.468912e-002
6.849999999999898e+000	1.469129e-002
6.859999999999898e+000	1.469346e-002
6.869999999999898e+000	1.469563e-002
6.879999999999898e+000	1.469780e-002
6.889999999999898e+000	1.469997e-002
6.899999999999897e+000	1.470215e-002
6.909999999999897e+000	1.470431e-002
6.919999999999897e+000	1.470649e-002
6.929999999999897e+000	1.470866e-002
6.939999999999897e+000	1.471083e-002
6.949999999999896e+000	1.471300e-002
6.959999999999896e+000	1.471517e-002
6.969999999999896e+000	1.471734e-002
6.979999999999896e+000	1.471951e-002
6.989999999999895e+000	1.472168e-002
6.999999999999895e+000	1.472385e-002
7.009999999999895e+000	1.472602e-002
7.019999999999895e+000	1.472819e-002
7.029999999999895e+000	1.473036e-002
7.039999999999894e+000	1.473253e-002
7.049999999999894e+000	1.473470e-002
7.059999999999894e+000	1.473687e-002
7.069999999999894e+000	1.473904e-002
7.079999999999894e+000	1.474121e-002
7.089999999999893e+000	1.474338e-002
7.099999999999893e+000	1.474555e-002
7.109999999999893e+000	1.474772e-002
7.119999999999893e+000	1.474989e-002
7.129999999999892e+000	1.475206e-002
7.139999999999892e+000	1.475423e-002
7.149999999999892e+000	1.475640e-002
7.159999999999892e+000	1.475857e-002
7.169999999999892e+000	1.476075e-002
7.179999999999891e+000	1.476292e-002
7.189999999999891e+000	1.476509e-002
7.199999999999891e+000	1.476726e-002
7.209999999999891e+000	1.476943e-002
7.219999999999891e+000	1.477160e-002
7.229999999999890e+000	1.477377e-002
7.239999999999890e+000	1.477594e-002
7.249999999999890e+000	1.477811e-002
7.259999999999890e+000	1.478028e-002
7.269999999999889e+000	1.478245e-002
7.279999999999889e+000	1.478462e-002
7.289999999999889e+000	1.478679e-002
7.299999999999889e+000	1.478896e-002
7.309999999999889e+000	1.479113e-002
7.319999999999888e+000	1.479330e-002
7.329999999999888e+000	1.479547e-002
7.339999999999888e+000	1.479764e-002
